book_id,goodreads_book_id,books_count,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
1649,5196,73,Maeve Binchy,1998.0,Tara Road,Tara Road,eng,3.88,60154,63312,1755,775,3273,16628,24613,18023
1650,37677,148,Jack London,1906.0,The Call of the Wild / White Fang,The Call of the Wild/White Fang,eng,4.08,61126,63385,483,1001,2750,12179,21498,25957
1651,13188676,41,Tahereh Mafi,2014.0,"Ignite Me (Shatter Me, #3)","Ignite Me (Shatter Me, #3)",eng,4.44,83767,90571,11887,1250,2349,8392,21686,56894
1652,568645,55,Ally Carter,2007.0,Cross My Heart and Hope to Spy,"Cross My Heart and Hope to Spy (Gallagher Girls, #2)",en-US,4.13,69733,73404,3079,1351,2980,13191,23328,32554
1653,285205,40,Patricia Briggs,2007.0,Blood Bound,"Blood Bound (Mercy Thompson, #2)",eng,4.31,84677,90510,3154,278,1259,11617,34357,42999
1654,12216302,19,Jim Butcher,2012.0,Cold Days,"Cold Days (The Dresden Files, #14)",en-US,4.51,57779,66009,4146,118,504,4698,21232,39457
1655,17204,58,Kate Jacobs,2006.0,The Friday Night Knitting Club,"The Friday Night Knitting Club (Friday Night Knitting Club, #1)",eng,3.41,60812,65065,8046,2739,8547,23141,20621,10017
1656,38743,53,James Herriot,1973.0,All Things Bright and Beautiful,All Things Bright and Beautiful (All Creatures Great and Small),en-US,4.3,57626,59698,742,1075,1295,7347,19029,30952
1657,6759,56,David Foster Wallace,1996.0,Infinite Jest,Infinite Jest,en-US,4.31,46742,56737,7051,2185,2534,5156,12252,34610
1658,18297707,53,Emma Chase,2013.0,Tangled,"Tangled (Tangled, #1)",eng,4.12,59705,90224,8633,2243,4107,14308,29042,40524
1659,530965,162,John Wyndham,1951.0,The Day of the Triffids,The Day of the Triffids,eng,4.0,58945,65796,2372,643,2695,14438,26577,21443
1660,9850443,66,"Patrick deWitt, Marcelo Barbão",2011.0,The Sisters Brothers,The Sisters Brothers,eng,3.83,51694,59547,7002,1001,3418,14340,26611,14177
1661,6905012,40,Shilpi Somaya Gowda,2010.0,Secret Daughter,Secret Daughter,en-US,3.97,52734,58998,4904,502,2337,12696,26379,17084
1662,6693,183,"Roald Dahl, Quentin Blake",1970.0,Fantastic Mr Fox,Fantastic Mr. Fox,eng,4.03,66015,75149,2813,740,3331,16818,26508,27752
1664,18521,340,Virginia Woolf,1929.0,A Room of One's Own,A Room of One's Own,eng,4.1,59868,71968,3573,1097,3031,12558,26448,28834
1665,1268479,41,Brandon Sanderson,2009.0,Warbreaker,"Warbreaker (Warbreaker, #1)",eng,4.22,55948,65488,4548,322,1337,9533,26899,27397
1666,42038,656,"William Shakespeare, Katherine Duncan-Jones",1592.0,Sonnets,Shakespeare's Sonnets,en-US,4.24,58291,63657,755,902,1890,9671,19809,31385
1667,8492856,31,Sarah Dessen,2011.0,What Happened to Goodbye,What Happened to Goodbye,eng,3.97,69636,72976,4082,1000,3765,16998,25820,25393
1668,23437156,48,Leigh Bardugo,2015.0,Six of Crows,"Six of Crows (Six of Crows, #1)",eng,4.46,90202,101264,17068,1100,1725,7886,29552,61001
1669,17020,35,Maureen Johnson,2005.0,13 Little Blue Envelopes,"13 Little Blue Envelopes (Little Blue Envelope, #1)",eng,3.65,66950,70828,4329,2447,7061,20927,23036,17357
1670,104189,35,"Ron Hall, Denver Moore, Lynn Vincent",2005.0,Same Kind of Different as Me,Same Kind of Different as Me,en-US,4.21,52964,58121,6412,712,2248,8544,18957,27660
1671,23734628,51,Rainbow Rowell,2015.0,Carry On,Carry On,eng,4.19,46197,87797,14621,2051,3611,12362,27273,42500
1672,10235,42,Tracy Kidder,2003.0,"Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, a Man Who Would Cure the World","Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, A Man Who Would Cure the World",eng,4.21,53019,55178,4220,674,1808,8174,19341,25181
1673,18149927,38,Jodi Ellen Malpas,2013.0,Beneath This Man ,"Beneath This Man (This Man, #2)",eng,4.3,44170,74457,3703,1532,2681,8933,19848,41463
1674,9579634,1,Mark  Lawrence,2011.0,Prince of Thorns,"Prince of Thorns (The Broken Empire, #1)",eng,3.87,54173,63562,4673,2166,4189,13524,23391,20292
1675,5187,18,Jane Hamilton,1988.0,The Book of Ruth,The Book of Ruth,en-US,3.82,56842,57244,1139,1246,3447,15031,22252,15268
1677,7661,92,Michael Crichton,2006.0,Next,Next,en-US,3.48,53487,56632,2686,2163,6912,19185,18044,10328
1678,13376,53,Nancy Farmer,2002.0,,"The House of the Scorpion (Matteo Alacran, #1)",eng,4.1,61613,65219,5419,1351,2784,10749,23275,27060
1679,27494,624,Walt Whitman,1855.0,Leaves of Grass,Leaves of Grass,eng,4.12,57763,65305,1671,1332,3015,11052,20850,29056
1680,114159,76,Nora Roberts,2004.0,Blue Dahlia,"Blue Dahlia (In the Garden, #1)",eng,4.11,57413,60144,1185,589,2089,12105,20662,24699
1681,32067,672,"D.H. Lawrence, Doris Lessing, Chester Brown",1928.0,Lady Chatterley's Lover,Lady Chatterley's Lover,eng,3.49,46541,75707,3780,2821,9235,25753,24177,13721
1682,10079321,44,Lev Grossman,2011.0,The Magician King,"The Magician King (The Magicians, #2)",en-US,3.9,52061,63664,5446,820,3058,14646,28052,17088
1683,1171,44,Michael   Lewis,1989.0,Liar's Poker: Rising Through the Wreckage on Wall Street,Liar's Poker,en-US,4.16,22315,53700,1678,458,1513,8684,21374,21671
1684,1052,187,George S. Clason,1926.0,,The Richest Man in Babylon,eng,4.23,50206,55675,2524,734,2052,8411,17013,27465
1685,10915,55,Jodi Picoult,2001.0,Salem Falls,Salem Falls,en-US,3.8,59930,62434,2992,816,3815,17863,24523,15417
1686,189802,25,"David Eddings, Leigh Eddings",1995.0,Belgarath the Sorcerer,Belgarath the Sorcerer,en-US,4.07,59737,61087,354,951,3019,12160,19618,25339
1687,53764,18,Frank Herbert,1977.0,The Great Dune Trilogy,The Great Dune Trilogy  ,en-GB,4.35,51454,52082,165,623,1404,5995,14927,29133
1688,25893709,49,"Elizabeth Strout, Goran Skrobonja",2016.0,My Name Is Lucy Barton,My Name Is Lucy Barton,eng,3.51,49578,65707,8732,2390,7926,21069,22643,11679
1689,1158967,74,Sarah Addison Allen,2007.0,Garden Spells,"Garden Spells (Waverley Family, #1)",eng,4.06,65409,71577,8745,815,2757,13797,27819,26389
1690,8058301,25,Jim Butcher,2011.0,Ghost Story,"Ghost Story (The Dresden Files,  #13)",eng,4.25,59657,66787,3654,282,1851,9767,23863,31024
1691,36529,660,Frederick Douglass,1845.0,Narrative of the Life of Frederick Douglass,Narrative of the Life of Frederick Douglass,eng,3.97,55576,65135,2762,1758,3733,13634,21887,24123
1692,10412,62,"Greg Behrendt, Liz Tuccillo",2004.0,He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,eng,3.65,49015,55865,3216,2597,6009,15398,16040,15821
1693,44659,67,David Eddings,1982.0,Pawn of Prophecy,"Pawn of Prophecy (The Belgariad, #1)",eng,4.16,67451,74133,2210,762,2725,12867,25674,32105
1694,40317,43,Janet Evanovich,2007.0,Lean Mean Thirteen,"Lean Mean Thirteen (Stephanie Plum, #13)",en-US,4.08,73839,77820,2214,309,2120,16987,30069,28335
1695,41684,227,"Rudyard Kipling, Alev Lytle Croutier",1895.0,The Jungle Books,The Jungle Books,eng,4.0,68750,70981,854,686,3123,16621,25323,25228
1696,27266,55,Rachel Caine,2006.0,Glass Houses,"Glass Houses (The Morganville Vampires, #1)",en-US,3.92,77454,82220,4316,2743,5916,17829,24463,31269
1697,11413,54,"John Eldredge, Stasi Eldredge",2004.0,,Captivating: Unveiling the Mystery of a Woman's Soul,en-US,3.93,30395,52397,1777,2349,3982,10054,14859,21153
1698,342445,20,"Peter David, Robin Furth, Jae Lee, Richard Isanove, Stephen King",2007.0,The Dark Tower: The Gunslinger Born,The Dark Tower: The Gunslinger Born,eng,4.18,60746,61405,832,1318,2554,9780,18142,29611
1699,21104828,60,Kate Morton,2015.0,The Lake House,The Lake House,eng,4.04,46348,62987,7964,926,2137,11552,27411,20961
1700,15811545,58,Ruth Ozeki,2013.0,A Tale for the Time Being,A Tale for the Time Being,eng,3.98,51580,59311,8242,1325,3127,11371,23289,20199
1702,17200687,29,"Jay Crownover, Charlotte Connan de vries",2012.0,Rule,"Rule (Marked Men, #1)",eng,4.16,79077,83965,5399,1414,3008,12953,30227,36363
1703,17799,129,"Haruki Murakami, Philip Gabriel",1992.0," 国境の南、太陽の西 [Kokkyō no minami, taiyō no nishi]","South of the Border, West of the Sun",eng,3.87,47812,60117,3401,683,3284,15329,24938,15883
1704,9592,103,Kurt Vonnegut Jr.,1961.0,Mother Night,Mother Night,en-US,4.21,52249,57090,2195,199,1118,9073,23064,23636
1705,28815,114,Robert B. Cialdini,1984.0,Influence: The Psychology of Persuasion,Influence: The Psychology of Persuasion,eng,4.18,45874,52797,1980,876,2004,8199,17516,24202
1707,232576,61,Louise Fitzhugh,1964.0,Harriet the Spy,Harriet the Spy (Harriet the Spy #1),eng,3.96,77575,79970,1980,2267,4538,17737,25117,30311
1708,20821087,54,Sarah Waters,2014.0,The Paying Guests,The Paying Guests,en-US,3.39,44839,55079,7091,2986,7472,17854,18501,8266
1709,16433,67,Dean Koontz,2005.0,Forever Odd,"Forever Odd (Odd Thomas, #2)",en-US,3.96,54958,59864,2419,490,2935,14032,23136,19271
1710,7507825,80,Bill Bryson,2010.0,At Home: A Short History of Private Life,At Home: A Short History of Private Life,eng,3.96,55296,61053,5259,995,2954,13153,24324,19627
1712,338691,73,Louise Penny,2005.0,Still Life,"Still Life (Chief Inspector Armand Gamache, #1)",eng,3.91,59317,70558,7161,1717,3419,15647,28773,21002
1714,12557,66,Amy Tan,1991.0,The Kitchen God's Wife,The Kitchen God's Wife,en-US,3.98,58836,62180,1750,364,1910,14429,27340,18137
1715,943402,97,John Ajvide Lindqvist,2004.0,Låt den rätte komma in,Let the Right One In,eng,4.07,52518,65813,4814,1331,2929,11393,24366,25794
1716,12971616,59,Pittacus Lore,2012.0,The Rise of Nine,"The Rise of Nine (Lorien Legacies, #3)",eng,4.2,70196,75861,4207,793,2254,12158,26601,34055
1717,32552,12,"Edgar Allan Poe, Benjamin F. Fisher",1849.0,,Essential Tales and Poems,en-US,4.35,59354,60696,87,539,1225,7572,18628,32732
1718,5454,77,Ann Brashares,2003.0,The Second Summer of the Sisterhood,"The Second Summer of the Sisterhood (Sisterhood, #2)",en-US,3.78,67357,77713,2169,852,4713,24217,29115,18816
1719,32435,77,Dean Koontz,1983.0,Phantoms,Phantoms,en-US,3.93,56287,58299,1005,744,2845,14865,21315,18530
1720,7664334,35,Morgan Matson,2010.0,,Amy & Roger's Epic Detour,eng,4.05,65273,71650,7453,1337,3224,13719,25917,27453
1721,175510,134,Oswald Chambers,1926.0,My Utmost for His Highest,My Utmost for His Highest,eng,4.39,47720,50738,652,551,1349,5961,12904,29973
1722,34494,100,Terry Pratchett,2003.0,The Wee Free Men,"The Wee Free Men (Discworld, #30; Tiffany Aching, #1)",eng,4.25,63635,71650,3084,618,1831,10483,24449,34269
1723,11710373,39,Diana Gabaldon,2014.0,Written in My Own Heart's Blood,"Written in My Own Heart's Blood (Outlander, #8)",eng,4.5,46663,62767,5617,336,924,5205,17069,39233
1724,7402393,53,Andrea Cremer,2010.0,Nightshade,Nightshade (Nightshade #1; Nightshade World #4),eng,4.03,69534,73076,4916,2297,4620,13283,21066,31810
1725,6324090,3296,"Lewis Carroll, John Tenniel",1865.0,,Alice's Adventures in Wonderland,eng,3.99,30426,85031,5047,1724,4863,18094,27848,32502
1726,100464,71,Cornelia Funke,1997.0,Drachenreiter,"Dragon Rider (Dragon Rider, #1)",eng,3.94,61387,65811,2077,1073,3945,16083,21263,23447
1727,357,82,Douglas Adams,1988.0,The Long Dark Tea-Time of the Soul,"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",en-US,4.05,59276,63769,1458,393,2464,13614,24400,22898
1728,22544764,41,Naomi Novik,2015.0,Uprooted,Uprooted,eng,4.13,61454,76771,12808,1628,3598,11400,26980,33165
1729,22816087,35,Neal Stephenson,2015.0,Seveneves,Seveneves,eng,3.98,44612,56787,7338,1062,3140,10939,22562,19084
1730,16278318,37,Ernest Cline,2015.0,Armada,Armada,en-GB,3.49,49958,59061,9359,2306,7355,18961,20175,10264
1731,6736971,37,Peter V. Brett,2010.0,The Desert Spear,"The Desert Spear (Demon Cycle, #2)",eng,4.24,53143,58608,1927,555,1691,7805,21853,26704
1732,209194,149,Agatha Christie,1924.0,The Man in the Brown Suit,The Man in the Brown Suit,eng,3.97,56053,58728,1072,1390,2894,13344,19619,21481
1733,5352,100,John Grisham,2002.0,The Summons,The Summons,eng,3.68,53304,56634,1569,821,4168,19241,20480,11924
1734,139069,75,Alfred Lansing,1959.0,Endurance: Shackleton's incredible voyage,Endurance: Shackleton's Incredible Voyage,eng,4.36,50142,54026,3459,457,979,5939,18166,28485
1735,23220,50,Meg Cabot,2005.0,"Size 12 Is Not Fat (Heather Wells, #1)","Size 12 Is Not Fat (Heather Wells, #1)",en-US,3.75,66089,67720,2367,1798,5185,19396,23130,18211
1736,27833670,57,Blake Crouch,2016.0,Dark Matter,Dark Matter,eng,4.11,63814,80738,12710,741,2798,13607,33493,30099
1737,23174274,65,Victoria Aveyard,2016.0,Glass Sword,"Glass Sword (Red Queen, #2)",eng,3.95,78405,88428,11596,1971,5390,18465,32212,30390
1738,5310515,51,Rebecca Stead,2009.0,When You Reach Me,When You Reach Me,en-US,4.08,64430,68034,9693,1136,3036,12231,24803,26828
1739,2666,92,Tom Wolfe,1987.0,The Bonfire of the Vanities,The Bonfire of the Vanities,eng,3.81,52062,56076,2133,1413,4001,13674,21544,15444
1740,23899174,33,Judy Blume,2015.0,In the Unlikely Event,In the Unlikely Event,eng,3.51,40885,49802,6087,1668,5122,16721,18677,7614
1741,131359,61,Agatha Christie,1937.0,Death on the Nile,"Death on the Nile (Hercule Poirot, #17)",eng,4.06,64949,73537,2219,289,1871,15836,30392,25149
1742,207153,45,Phyllis Reynolds Naylor,1991.0,Shiloh,"Shiloh (Shiloh, #1)",eng,3.91,59585,62062,1766,1083,3810,15912,20357,20900
1743,14061955,44,Leigh Bardugo,2013.0,Siege and Storm,"Siege and Storm (Shadow and Bone, #2)",eng,4.08,78658,87539,9818,987,3180,15868,34942,32562
1744,465226,140,"Jo Nesbø, Don Bartlett",2000.0,"Rødstrupe (Harry Hole, #3) ","The Redbreast (Harry Hole, #3)",eng,3.94,49999,60598,3185,1041,2668,13058,26010,17821
1745,6050678,54,Scott Westerfeld,2009.0,Leviathan,"Leviathan (Leviathan, #1)",en-US,3.91,69065,72965,6395,2212,4654,15458,25857,24784
1746,13153,43,James Patterson,1995.0,Hide and Seek,Hide and Seek,en-US,4.1,53038,54463,455,544,1604,11044,19768,21503
1747,4499669,36,"Stephen Kendrick, Alex Kendrick",2008.0,,The Love Dare,en-US,4.37,41908,44393,482,637,1122,5311,11424,25899
1748,14756,48,Jennifer Weiner,2005.0,Goodnight Nobody,Goodnight Nobody,en-US,3.64,51748,53145,1870,1088,4432,17806,18827,10992
1749,263050,45,Ben Sherwood,2004.0,The Death and Life of Charlie St. Cloud,The Death and Life of Charlie St. Cloud,eng,4.01,46361,50912,2166,792,2530,11168,17487,18935
1750,4866,175,Dale Carnegie,1944.0,How to Stop Worrying and Start Living,How to Stop Worrying and Start Living,en-GB,4.08,46797,51418,1325,1239,2243,9509,16637,21790
1751,114145,72,Nora Roberts,1994.0,Born in Fire ,"Born in Fire (Born In Trilogy, #1)",en-US,4.21,56901,59283,941,461,1511,10300,19642,27369
1752,77262,34,Barbara Kingsolver,1990.0,Animal Dreams,Animal Dreams,eng,4.05,51007,53763,1983,363,1673,11103,22444,18180
1753,11561469,32,Rebecca Donovan,2011.0,Reason to Breathe,"Reason to Breathe (Breathing, #1)",eng,4.23,68676,77887,5476,1711,2907,9999,24125,39145
1754,6485421,14,Cassandra Clare,2009.0,The Mortal Instruments Boxed Set: City of Bones; City of Ashes; City of Glass,"The Mortal Instruments Boxed Set: City of Bones; City of Ashes; City of Glass (The Mortal Instruments, #1-3)",eng,4.57,55518,57313,981,633,1054,4101,10768,40757
1755,14554,87,Sidney Sheldon,1985.0,If Tomorrow Comes,"If Tomorrow Comes (Tracy Whitney Series, #1)",eng,4.01,44722,48482,1599,456,2070,10848,18080,17028
1756,276287,50,"M.C. Escher, Bruce Brooks Pfeiffer",1956.0,M.C. Escher: grafiek en tekeningen,M.C. Escher: The Graphic Work,eng,3.93,50047,50389,93,2900,3392,9212,13706,21179
1757,27252,75,Donna Woolfolk Cross,1996.0,Pope Joan,Pope Joan,eng,4.06,51385,56247,4079,854,2240,10552,21373,21228
1758,6259,71,Sebastian Faulks,1993.0,Birdsong,Birdsong,eng,4.07,49930,55657,2543,1160,2911,9600,19416,22570
1759,121127,45,Terry Goodkind,2000.0,"Faith of the Fallen  (Sword of Truth, #6)","Faith of the Fallen (Sword of Truth, #6)",en-US,4.11,53676,56403,987,1335,3030,9648,16346,26044
1760,7243142,12,Brandon Mull,2010.0,"Fablehaven: Keys to the Demon Prison (Fablehaven, #5)","Keys to the Demon Prison (Fablehaven, #5)",eng,4.42,58481,59949,3022,803,1179,5911,16255,35801
1761,6346975,63,Joshua Foer,2011.0,Moonwalking with Einstein: The Art and Science of Remembering Everything,Moonwalking with Einstein: The Art and Science of Remembering Everything,eng,3.85,48816,53638,4129,1176,3035,13125,21575,14727
1762,5176,33,Sue Miller,1998.0,While I Was Gone,While I Was Gone,eng,3.67,52244,52947,1141,786,3933,17555,20121,10552
1763,33668,76,"James Patterson, Maxine Paetro",2005.0,"4th of July (Women's Murder Club, #4)","4th of July (Women's Murder Club, #4)",eng,4.04,55637,60809,1695,281,1733,13606,24730,20459
1764,2179276,74,Eoin Colfer,2008.0,The Time Paradox,"The Time Paradox (Artemis Fowl, #6)",en-US,4.07,61987,65609,1877,884,2750,12976,23450,25549
1766,12680907,51,Kristin Cashore,2012.0,Bitterblue,"Bitterblue (Graceling Realm, #3)",eng,4.01,74479,80120,7159,1359,4235,16099,29228,29199
1767,6604794,68,Jandy Nelson,2010.0,The Sky Is Everywhere,The Sky Is Everywhere,eng,4.04,61937,71175,7709,1710,3899,13383,23304,28879
1768,34504,103,Terry Pratchett,1988.0,Wyrd Sisters,"Wyrd Sisters (Discworld, #6; Witches #2)",eng,4.11,60472,69520,2031,243,1873,13916,27591,25897
1769,17617277,28,Katy Evans,2013.0,Real,"Real (Real, #1)",eng,4.21,83000,87959,7007,2266,3816,12023,24581,45273
1770,15729539,20,Joe Hill,2013.0,NOS4A2,NOS4A2,eng,4.06,50181,59499,7761,1146,2574,10053,23682,22044
1771,337113,596,"Anne Brontë, Stevie Davies",1848.0,The Tenant of Wildfell Hall,The Tenant of Wildfell Hall,eng,3.91,59408,65305,2751,1345,3512,15624,24144,20680
1772,272895,59,"Walter Farley, Keith Ward",1941.0,The Black Stallion,"The Black Stallion (The Black Stallion, #1)",eng,4.18,60720,62791,967,491,1824,11964,20094,28418
1773,13600318,29,S.C. Stephens,2013.0,Reckless,"Reckless (Thoughtless, #3)",en-US,4.42,69657,71579,5364,818,1832,7404,17860,43665
1774,65111,48,"Lemony Snicket, Brett Helquist",2004.0,The Grim Grotto,"The Grim Grotto (A Series of Unfortunate Events, #11)",en-US,3.99,73492,76000,1545,839,3693,17817,26906,26745
1775,581409,33,Tomie dePaola,1975.0,Strega Nona,Strega Nona,eng,4.22,65259,66299,865,1046,2191,10926,18818,33318
1776,11381643,17,R.L. Mathewson,2011.0,Playing for Keeps,"Playing for Keeps (Neighbor from Hell, #1)",eng,4.08,85266,91010,4884,1993,4315,15728,31458,37516
1777,187633,15,"David Bayles, Ted Orland",1993.0,Art & Fear: Observations on the Perils (and Rewards) of Artmaking,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,eng,3.67,47688,48226,742,4838,4278,10025,11923,17162
1779,11918,68,Kelley Armstrong,2001.0,Bitten,"Bitten (Women of the Otherworld, #1)",eng,4.06,71988,77950,3981,1791,4099,14413,25274,32373
1780,8705784,29,C.C. Hunter,2011.0,Born at Midnight,"Born at Midnight (Shadow Falls, #1)",en-US,4.13,68084,70503,3837,1852,3295,11507,20824,33025
1781,191113,24,Mo Willems,2003.0,Don't Let the Pigeon Drive the Bus,Don't Let the Pigeon Drive the Bus!,eng,4.29,59698,62247,2832,1245,2543,8268,15201,34990
1782,17347389,48,Maggie Stiefvater,2013.0,The Dream Thieves,"The Dream Thieves (The Raven Cycle, #2)",eng,4.27,75637,84512,10775,803,2111,10696,30520,40382
1783,264,508,"Henry James, Patricia Crick",1881.0,The Portrait of a Lady,The Portrait of a Lady,eng,3.76,55019,59317,2105,1935,4908,15386,20335,16753
1785,99300,18,Charlotte Perkins Gilman,1892.0,The Yellow Wallpaper,The Yellow Wallpaper and Other Stories,eng,4.02,64690,64970,1385,1039,3145,13365,23546,23875
1786,26245850,51,Noah Hawley,2016.0,Before the Fall,Before the Fall,eng,3.76,48807,63003,8059,902,3812,17207,28449,12633
1788,24813,17,Bill Watterson,1995.0,The Calvin and Hobbes Tenth Anniversary Book,The Calvin and Hobbes Tenth Anniversary Book,eng,4.63,48280,48829,346,346,608,3077,8752,36046
1789,4325,35,Sarah Dessen,2000.0,Dreamland ,Dreamland,eng,3.91,64082,65731,3813,1556,4772,15338,20590,23475
1790,14568987,20,B.A. Shapiro,2012.0,The Art Forger,The Art Forger,en-US,3.69,47873,54799,5220,2380,3650,14812,21685,12272
1791,248483,33,Shannon Hale,2007.0,Austenland,"Austenland (Austenland, #1)",en-US,3.54,66400,71565,10310,2414,8021,23997,22990,14143
1792,18749,96,Chimamanda Ngozi Adichie,2006.0,Half of a Yellow Sun,Half of a Yellow Sun,eng,4.28,46716,57021,5296,344,1175,6626,23036,25840
1793,105578,25,Chetan Bhagat,2005.0,One Night @ The Call Center,One Night at the Call Center,eng,2.47,40718,44833,1244,10559,14125,11872,5177,3100
